Unnamed: 0,EIN,NAME,STREET,CITY,STATE,ZIP_PART_1,ZIP_PART_2,totcntrbgfts
37923,862318934,GREENS FOR DREAMS INC,20 HONEYSUCKLE RD,WESTFORD,MA,1886,4037,125780.0
37924,862322174,MEH LEGACY FUND INC,26 CLIFFORD ST,ROXBURY,MA,2119,2121,125780.0
37925,862324237,LONGMEADOW SOFTBALL ASSOCIATION INC,55 MORNINGSIDE DR,LONGMEADOW,MA,1106,2313,125780.0
37926,862340718,EBA LOVE FOUNDATION,121 WINFIELD ST APT 1,WORCESTER,MA,1602,3532,125780.0
37927,862342756,ENDLESS PAWSABILITIES RESCUE INC,17 JACKSON ST,PLYMOUTH,MA,2360,5717,125780.0
37928,862361326,BERKSHIRE IMMIGRANT CENTER INC,67 EAST ST,PITTSFIELD,MA,1201,5313,125780.0
37929,862364624,NORTH ATLANTIC BALLET THEATRE,42 MILL STREET 3,DORCHESTER,MA,2122,3536,125780.0
37930,862367434,TRUE COSTS INITIATIVE ADVISORY INC,200 WASHINGTON ST # 202,BROOKLINE,MA,2445,7623,125780.0
37931,862373704,RECOVERY TO DISCOVERY INC,13 MARWOOD DR,ANDOVER,MA,1810,2935,125780.0
37932,862381083,MASK TRANSIT INC,80 FAWCETT ST UNIT 570,CAMBRIDGE,MA,2138,1164,125780.0
37933,862385013,POTENCIA INC,6 PLEASANT ST STE 227,MALDEN,MA,2148,5148,125780.0
37934,862385062,HOPE INSTITUTE,9 AYER RD,ACTON,MA,1720,5345,125780.0
37935,862391149,BOSTON LITTLE SAIGON,1443A DORCHESTER AVE,BOSTON,MA,2122,1347,125780.0
37936,862392750,SEA TRASH,31 GUIDE BOARD RD,PLYMOUTH,MA,2360,5525,125780.0
37937,862393776,ADULT SHARED LIVING OF HARWICH INC,97 JOHN NELSON WAY,HARWICH,MA,2645,2732,125780.0
37938,862394244,A DIFFERENT PATH FOUNDATION INC,27 HARVARD AVE,BOSTON,MA,2121,2138,125780.0
37939,862395554,NEW ENGLAND HISTORICAL ASSOCIATION INC,C/O DEPT OF HISTORY 486 CHANDLER ST,WORCESTER,MA,1602,0,125780.0
37940,862397886,A PLACE TO RISE,36 STATION ST,SCITUATE,MA,2066,4043,125780.0
37941,862402402,WINCHESTER FRIENDS OF MUSIC,28 STONE AVE,WINCHESTER,MA,1890,1332,125780.0
37942,862403238,PEAR SQUARE COLLABORATIVE INC,203 SAVIN HILL AVE,DORCHESTER,MA,2125,1020,125780.0
37943,862407296,NEW BEDFORD LIGHT,127 W RODNEY FRENCH BLVD,NEW BEDFORD,MA,2744,1623,125780.0
37944,862407477,MEDFORD MA YOUTH BASEBALL,22 7TH ST,MEDFORD,MA,2155,5113,125780.0
37945,862410652,HOPE NATION OUTREACH,235 CAMMETT RD,MARSTONS MLS,MA,2648,1585,125780.0
37946,862411390,NEXT BREATH INC,PO BOX 273,SOMERVILLE,MA,2143,5,125780.0
37947,862412554,REST FOUNDATION INC,173 NILSSON ST,BROCKTON,MA,2301,6466,125780.0
37948,862412888,SOUTH SHORE IRISH HERITAGE TRAIL INC,7 MACDONALD TER,SCITUATE,MA,2066,3769,125780.0
37949,862414904,ERITAJ KILTI KREYOL,1 MARKET ST STE 202A,LYNN,MA,1901,1011,125780.0
37950,862420769,MUSIC ARTS AND FASHION PRODUCTIONS INC,42 NEWBURY ST,NEWTON,MA,2459,2126,125780.0
37951,862424762,CALL MICHELLE INC,100 JUNE ST,WORCESTER,MA,1602,2959,125780.0
37952,862432094,JULIE A BANKOVICH FOUNDATION INC,1337 MASSACHUSETTS AVE STE 285,ARLINGTON,MA,2476,4101,125780.0
37953,862450776,NORCAL STRATEGIC INC,220 WINTHROP ST STE 302,WINTHROP,MA,2152,2668,125780.0
37954,862454255,AFRICAN MUSIC SCHOLARS FOUNDATION INC,11 ROSEWOOD DR,STOUGHTON,MA,2072,4921,125780.0
37955,862456665,TIDES FOR REPRODUCTIVE FREEDOM,PO BOX 845,HOLYOKE,MA,1041,845,125780.0
37956,862473085,LUSO-AFRICA MISSION PARTNERS INTERNATIONAL,419 MOODY STREET STE 130,WALTHAM,MA,2453,0,125780.0
37957,862475402,REGENERATIVE FARMS INC,1230 WEST RD,ASHFIELD,MA,1330,9842,125780.0
37958,862490723,TWYNPHONY HOPES FOUNDATION INC,2 SANDERSON RD,LEXINGTON,MA,2420,2608,125780.0
37959,862492012,FOUNDRY FOUNDATION INC,179 CONANT RD,WESTON,MA,2493,1651,125780.0
37960,862493345,KANGWA FOUNDATION A NON PROFIT CORP ORATION,75 BOUND BROOK RD,NEWTON,MA,2461,2014,125780.0
37961,862498256,BOSTON SPORTS AND SHOULDER CENTER RESEARCH FOUNDATION INC,840 WINTER STREET,WALTHAM,MA,2451,1433,125780.0
37962,862500501,SILVER LAKE CHAPEL ASSOCIATION INC,33 LAKE ST,PLYMPTON,MA,2367,1308,125780.0
37963,862501325,HIGH-5 EQUALITY INC,51 LANG ST,CONCORD,MA,1742,1703,125780.0
37964,862501641,ROSE CONSERVATORY,1350 PLEASANT ST,BROCKTON,MA,2301,2897,125780.0
37965,862505852,FCC LIGHTHOUSE INC,31 ELM ST,ANDOVER,MA,1810,3631,125780.0
37966,862527219,ALLIANCE OF DIVINE LOVE INC,80 FLETCHER ST,WHITINSVILLE,MA,1588,2333,125780.0
37967,862527393,STOUGHTON LIONS CLUB FOUNDATION INC,200 ETHYL WAY,STOUGHTON,MA,2072,1237,125780.0
37968,862528561,ALLIANCE OF DIVINE LOVE INC,PO BOX 572,EAST WAREHAM,MA,2538,572,125780.0
37969,862530739,EMENGINI INSTITUTE OF COMPARATIVE GLOBAL STUDIES INC,554 MAIN ST,WORCESTER,MA,1608,2014,125780.0
37970,862532249,WESTERN MASS HILLTOWN HIKERS,PO BOX 3,CHESTER,MA,1011,3,125780.0
37971,862534674,OFOSU FOUNDATION CORP,18 SAAB CT APT 1104,SPRINGFIELD,MA,1104,3636,125780.0
37972,862549846,RAM & MITHLESH GUPTA FAMILY FOUNDATION INC,71 OVERLOOK DR,CARLISLE,MA,1741,1247,125780.0
37973,862555444,BATEY EVANGELISM INC,PO BOX 280,UXBRIDGE,MA,1569,280,125780.0
37974,862558280,HUDSON YOUTH FOOTBALL & CHEER,PO BOX 643,HUDSON,MA,1749,643,125780.0
37975,862560172,EQUALLY DIFFERENT,12 PINES RD,BILLERICA,MA,1821,5181,125780.0
37976,862561577,TREE OF LIFE EARLY LEARNING CENTER INC,16 BERWYN ST,SOUTH HADLEY,MA,1075,1802,125780.0
37977,862563468,BLANKETS FOR KIDS INC,140 HIGH ST,MEDFIELD,MA,2052,3100,125780.0
37978,862568560,SERVANTS OF HOPE FOOD PANTRY,752 OAK ST,BROCKTON,MA,2301,1100,125780.0
37979,862575454,WISHING WELL CHARITIES INC,12 BELLEVUE AVE,WARE,MA,1082,1012,125780.0
37980,862575520,ALFANSO DWIGHT CLAXTON FOUNDATION INC,56 LITCHFIELD AVE,SOUTHBRIDGE,MA,1550,2212,125780.0
37981,862575589,APOLLO EDUCATION GROUP INC,4 VERNON ST,MEDFORD,MA,2155,2213,125780.0
37982,862576326,VERITAS COLLECTIVE CORPORATION,75 PRAY DR,GREENFIELD,MA,1301,2258,125780.0
37983,862576889,BUILDING BRIDGES WITH BOARDS AND BAGS INC,10 GARDEN BROOK RD,BILLERICA,MA,1821,5217,125780.0
37984,862577197,SCHOOL OF PAINTING INC,40 QUINCY ST,SOMERVILLE,MA,2143,1720,125780.0
37985,862580241,HELAINE EDGAR OPPORTUNITY FOUNDATION,2 KELLEY LN,WAYLAND,MA,1778,1035,125780.0
37986,862582392,HARAMBEE LEARNING AND CULTURAL CENTER,43 TABER AVE,BROCKTON,MA,2302,2342,125780.0
37987,862583327,COLLEGE FOR ALL INC,41 NORFOLK AVE,WESTWOOD,MA,2090,2816,125780.0
37988,862601058,FOREST GUARDIANS ANIMAL RESCUE INC,69 BARRE RD,HUBBARDSTON,MA,1452,1207,125780.0
37989,862601206,RINALDI FOUNDATION INC,77 RIDGE RD,LONGMEADOW,MA,1106,2537,125780.0
37990,862605879,NORTH AMERICAN CHINESE BRIDGE ASSOCIATION INC,15 RUMFORD RD,LEXINGTON,MA,2420,2208,125780.0
37991,862608668,CECROPIA STRONG INC,141 ELM ST APT 2,MARBLEHEAD,MA,1945,3667,125780.0
37992,862612271,FRIENDS OF BRYAN CEMETERY INC,31 SCHOOL ST,HINGHAM,MA,2043,2837,125780.0
37993,862617760,SWEET SADIES DIFFERENCE MAKERS,7 BARON PARK LANE,BURLINGTON,MA,1803,5409,125780.0
37994,862630753,COOLER CHOICE INC,15 WOODSIDE DR,BOLTON,MA,1740,1006,125780.0
37995,862635834,OSCULANT POWER PROJECT,720 HERRING BROOK RD,EASTHAM,MA,2642,3106,125780.0
37996,862647092,LAWRENCE THEATER FESTIVAL INC,6 VARNAI ST,METHUEN,MA,1844,1323,125780.0
37997,862650308,HEROES REBELLION ATHLETIC FOUNDATION INC,PO BOX 1962,PROVINCETOWN,MA,2657,345,125780.0
37998,862652728,C11 MEMORIAL FUND,40 GIBSON ST,DORCHESTER,MA,2122,1223,125780.0
37999,862667496,RELATIONAL UPRISING INC,1377 FRED SNOW RD,BECKET,MA,1223,9775,125780.0
38000,862673675,NIGHTINGALE VOCAL ENSEMBLE INCORPORATED,8 DANUBE ST APT 2,DORCHESTER,MA,2125,4663,125780.0
38001,862679337,ED CABRAL MEMORIAL SCHOLARSHIP,60 TABER ST,NEW BEDFORD,MA,2740,2237,125780.0
38002,862685031,MOVING INTO DEEPER INTENTIONS,68 CRAPO STREET,NEW BEDFORD,MA,2740,4769,125780.0
38003,862688110,CENTRE STREET MINYAN INC,51 LAKE AVE,NEWTON CENTRE,MA,2459,2110,125780.0
38004,862688483,HYDE PARK HISTORICAL SOCIETY,35 HARVARD STREET - WELD HALL,HYDE PARK,MA,2136,0,125780.0
38005,862695553,CEDAR HOME LEBANON USA,8 DIAMOND RD,LEXINGTON,MA,2420,1622,125780.0
38006,862697612,UMASS SPORT MANAGEMENT CLUB,121 PRESIDENTS DR,AMHERST,MA,1003,9310,125780.0
38007,862699514,CHORAL COMMONS,1082 COMMONWEALTH AVE APT 200,BOSTON,MA,2215,1114,125780.0
38008,862700506,SOUTH SHORE ACTION FOR HOPE INC,3 WHISPERING PINES DR,PLYMOUTH,MA,2360,5333,125780.0
38009,862701848,GUN VIOLENCE ELIMINATION ALLIANCE INC,122 CUFF AVE,SPRINGFIELD,MA,1104,2727,125780.0
38010,862701890,CEMEVA FOUNDATION,4 CHAPIN ST,LAWRENCE,MA,1843,2414,125780.0
38011,862710851,DNTULIMIT INC,36 MASCONOMO ST,MANCHESTER,MA,1944,1452,125780.0
38012,862714172,PARKS IMPROVEMENT PARTNERS INCORPORATED,280 WOOD ST,MIDDLEBORO,MA,2346,2918,125780.0
38013,862716832,BOSTON TAIWANESE BOAT CLUB INC,82 WENDELL AVE STE 100,PITTSFIELD,MA,1201,7066,125780.0
38014,862719044,AGONA NYAKROM USA ASSOCIATION INC,53 NEVINS RD,METHUEN,MA,1844,3141,125780.0
38015,862730626,VACCINES SAVE LIVES INC,485 PARKER ST,GARDNER,MA,1440,3726,125780.0
38016,862731282,WESTFORD REMEMBERS INC,25 N MAIN ST,WESTFORD,MA,1886,1203,125780.0
38017,862750692,LIFELINE OF CHURCHES AND MINISTRIES INC,PO BOX 623,LITTLETON,MA,1460,2623,125780.0
38018,862759784,CHENG GUAN BUDDHIST TEMPLE INC,53 ELM AVE,QUINCY,MA,2170,2907,125780.0
38019,862766288,UNIVERSITY OF PERADENIYA ALUMNI ASSOCIATION USA,12C WEST AVE,WEBSTER,MA,1570,2010,125780.0
38020,862767219,585 ARTS INC,720 MASSACHUSETTS AVE,CAMBRIDGE,MA,2139,3335,125780.0
38021,862768221,NEEDHAM EXCHANGE FOUNDATION INC,P O BOX 92508,NEEDHAM,MA,2492,0,125780.0
38022,862768854,ORANGE ROSE FOUNDATION INC,90 CENTRAL AVE,EVERETT,MA,2149,2208,125780.0
38023,862770585,ALL ACCESS MUSIC INC,155 KIBBE RD,E LONGMEADOW,MA,1028,1308,125780.0
38024,862772327,PEORIA BIO-MADE FOUNDATION,174 W 8TH ST APT 1,BOSTON,MA,2127,5432,125780.0
38025,862788158,GOBINDAY YOGIC HEALTH,90 MAIN ST,WORCESTER,MA,1608,1140,125780.0
38026,862801650,JACK MORAN CHARITABLE FOUNDATION INC,8 FACTORY RD,WILMINGTON,MA,1887,3351,125780.0
38027,862802318,BLACKSTONE VALLEY EMERGENCY SHELTER INC,141 JESSICA WAY,NORTHBRIDGE,MA,1534,1175,125780.0
38028,862803059,JEWISH BUSINESS ACCELERATOR INC,63 OAKWOOD DR,LONGMEADOW,MA,1106,1523,125780.0
38029,862812086,JOE NOONAN MEMORIAL FUND INC,PO BOX 523,HALIFAX,MA,2338,523,125780.0
38030,862812096,MOBY KIT RESCUE INC,63 THOMAS ST,NEW BEDFORD,MA,2740,6544,125780.0
38031,862812236,NATIONAL CENTER FOR PUBLIC PERFORMANCE INC,60 FOSTER ST,CAMBRIDGE,MA,2138,4817,125780.0
38032,862812481,LOVE FOR LINLEY FOUNDATION INC,23 HERITAGE DR,NORTH EASTON,MA,2356,2217,125780.0
38033,862813192,ONE PERCENT FOR AMERICA INC,10 MALCOLM X BOULEVARD,BOSTON,MA,2119,1775,125780.0
38034,862814086,BOMBERS BASEBALL INC,233 DEAN ST,NORTON,MA,2766,3443,125780.0
38035,862816505,CHRISTIANBOOK INTERNATIONAL OUTREACH INC,140 SUMMIT ST,PEABODY,MA,1960,5172,125780.0
38036,862817655,GRIT AND GRATITUDE WRESTLING ACADEMY,2 BIRNIE AVE,SPRINGFIELD,MA,1107,1129,125780.0
38037,862818242,MASSACHUSETTS WOMEN IN CANNABIS INC,28 APPLETON ST,HOLYOKE,MA,1040,6417,125780.0
38038,862843040,PROJECT AMANDA INC,9 CRESTON ST APT 3,DORCHESTER,MA,2121,2000,125780.0
38039,862843499,ESSENCE OF DIAMONDS & PEARLS YOUTH GROUP INC,161 CALLENDER ST,BOSTON,MA,2124,3229,125780.0
38040,862857512,FOR EVERY BODY INC,12 ASHLAND AVE,MANCHESTER,MA,1944,1401,125780.0
38041,862859340,BEYOND THE BOUNDS,PO BOX 2209,BREWSTER,MA,2631,8209,125780.0
38042,862874725,MARIAH A PRIDGEN,15 FEDERAL ST APT 2,FITCHBURG,MA,1420,7676,125780.0
38043,862876819,FAMILY TABLE COLLABORATIVE INC,261 WHITES PATH STE 5,S YARMOUTH,MA,2664,1246,125780.0
38044,862877863,SARAH DUVAL MEMORIAL FUND INC,18 PASHO ST,ANDOVER,MA,1810,3641,125780.0
38045,862885174,THE WELLSTORM INC,24 ASHLAND AVE,SOUTHBRIDGE,MA,1550,2802,125780.0
38046,862887341,BEYOND BOUNDARIES CHRISTIAN MINISTRIES INC,6 LEONARD LN,HOLBROOK,MA,2343,2008,125780.0
38047,862896703,ARROW CHARITY,27 MAIN ST,SPENCER,MA,1562,2133,125780.0
38048,862900489,TKN ASSOCIATES INC,100 TRADECENTER DRIVE SUITE G-700,WOBURN,MA,1801,1817,125780.0
38049,862900584,TREESMEDFORD INC,54 CANAL ST,MEDFORD,MA,2155,3642,125780.0
38050,862903300,3 ANGELS FOUNDATION,487 QUINCY STREET,DORCHESTER,MA,2125,3196,125780.0
38051,862908930,INFINITE PROMISES HEALING CENTER,127 W RODNEY FR BLVD BOX 7,NEW BEDFORD,MA,2744,0,125780.0
38052,862913995,OAKLEY COLLECTIVE FOR ARTS & RESEARCH,104 E SIDE PKWY,NEWTON,MA,2458,1816,125780.0
38053,862914907,NAHANT WOMANS CLUB OF THE NORTH SHORE,20 HIGH ST,NAHANT,MA,1908,1259,125780.0
38054,862915224,SONJA JOHNSEN SCHOLARSHIP FUND,72 FORT ST,FAIRHAVEN,MA,2719,2812,125780.0
38055,862924441,PHI DELTA THETA MASSACHUSETTS ZETA,41 CAMPUS CTR WAY 431 STUDENT UNION,AMHERST,MA,1003,0,125780.0
38056,862934912,COMMONWEALTH GRANTWORKS FOUNDATION INC,44 POMEROY MEADOW RD,SOUTHAMPTON,MA,1073,9410,125780.0
38057,862937286,SOCIETY FOR ADVANCEMENT IN NEUROLOGIC ETIOLOGY AND REMEDIATIO,7 FANARAS DR,SALISBURY,MA,1952,1444,125780.0
38058,862939245,JILL H NAGORNIAK CHARITABLE FOUNDATION,LWC 230 STREET,BOSTON,MA,2110,0,125780.0
38059,862940439,CAPE VERDEAN AMERICAN VETERANS,PO BOX 4022,NEW BEDFORD,MA,2741,4022,125780.0
38060,862943515,NEWTON WRITERS BLOCK INC,150 ADAMS ST APT 2,NEWTON,MA,2458,4301,125780.0
38061,862943644,ONE SHARED SPIRIT INC,103 MEETINGHOUSE RD,MASHPEE,MA,2649,2617,125780.0
38062,862947411,FALL RUN CORP,1 BERKSHIRE SQ APT 309,ADAMS,MA,1220,1301,125780.0
38063,862950773,PICASSO4HUNGER INCORPORATED,20 2ND AVE APT 506,BURLINGTON,MA,1803,4462,125780.0
38064,862960080,ENCOURAGEMENT PROGRAM INC,101 MORSE ST APT 311,WATERTOWN,MA,2472,1639,125780.0
38065,862961429,WORCESTER HOMECOMING INC,311 MAIN STREET,WORCESTER,MA,1608,1543,125780.0
38066,862962649,CITIZEN TALES COMMONS INC,350 THIRD STREET,CAMBRIDGE,MA,2142,1136,125780.0
38067,862963014,DEIR EL AHMAR FOUNDATION USA INC,7 TAIT AVE,NORTH EASTON,MA,2356,1923,125780.0
38068,862991165,PETER J FRASSO JR MUSIC SCHOLARSHIP FUND,15 PARKER LN,HAVERHILL,MA,1832,1550,125780.0
38069,862995520,GREATER BOSTON INTERCITY SOFTBALL LEAGUE INC,125 SHERIDAN AVE 2,MEDFORD,MA,2155,4043,125780.0
38070,863002724,BOSTON MOVING ARTS INC,219 WEST ST 2,HYDE PARK,MA,2136,1552,125780.0
38071,863003109,GIVING JOY INC,29 WOODBINE ST UNIT 304,SOMERVILLE,MA,2143,1126,125780.0
38072,863004675,SOFBOXES INC,2 OLD NECK RD,MANCHESTER,MA,1944,1562,125780.0
38073,863005270,WEGROW INCORPORATED,8 CARLISLE ST,BOSTON,MA,2121,1308,125780.0
38074,863010194,IMMIGRANTS CIVIC ASSOCIATION INC,50 BALDWIN ST,CHARLESTOWN,MA,2129,1709,125780.0
38075,863019400,JOE LOVE FOUNDATION INC,71 MIDDLESEX RD APT 2,WALTHAM,MA,2452,6168,125780.0
38076,863019429,ORGANIZATION FOR THE CONTROL AND ERADICATION OF TUBERCULOSIS IN LIB,113 EUTAW AVE UNIT 2,LYNN,MA,1902,2136,125780.0
38077,863021403,SADOWAY LABS FOUNDATION INC,149 GROVE ST,WATERTOWN,MA,2472,2828,125780.0
38078,863021938,FAN CHINATOWN INC,116 LINCOLN ST APT 4C,BOSTON,MA,2111,2519,125780.0
38079,863026552,MALANOTTE FOUNDATION,2223 WASHINGTON ST SUITE 101,NEWTON,MA,2462,1417,125780.0
38080,863027761,TRIM THE LAMPS MINISTRY,PO BOX 299,NORTHBOROUGH,MA,1532,299,125780.0
38081,863028039,THE KELLY CENTER FOR TRAUMA AND HEALING,70 ELLISVILLE GRN,PLYMOUTH,MA,2360,1742,125780.0
38082,863032219,STAND WITH TIGRAY INC,127 MARTIN LUTHER KING BLVD,ROXBURY,MA,2119,1603,125780.0
38083,863034441,SPRINGFIELD YOUTH SOCCER LEAGUE,24 WELLFLEET DR,SPRINGFIELD,MA,1119,2234,125780.0
38084,863041833,ED4U2,12 NOPPET RD,LANESBOROUGH,MA,1237,9760,125780.0
38085,863044223,MORABAEZA EDUCATION INC,121 CABOT ST,LOWELL,MA,1854,3916,125780.0
38086,863045134,LEVEL UP NETWORKING GROUP,9 FREEDOM TRL,NORFOLK,MA,2056,1633,125780.0
38087,863052120,CHRIST REVIVAL CHURCH INC,214D E MOUNTAIN ST APT 72,WORCESTER,MA,1606,1233,125780.0
38088,863056372,INTERNATIONAL ASSOC OF LIONS CLUBS,39 HEADQUARTERS RD,CENTERVILLE,MA,2632,0,125780.0
38089,863057636,HARVARD SQUARE DATA ANALYTICS GROUP,308 AMORY ST,JAMAICA PLAIN,MA,2130,2310,125780.0
38090,863074690,SIMPSON CLUB INCORPORATED,234 ATHENS ST UNIT 5,SOUTH BOSTON,MA,2127,1991,125780.0
38091,863077410,HELENS HOUSE,102 HIGHLAND ST,MILFORD,MA,1757,1820,125780.0
38092,863079441,TREE BEAR FOUNDATION INC,28 LITTLE POND RD,BELMONT,MA,2478,4605,125780.0
38093,863083639,BIG HURST ENTERPRISES INC,2 CHRISTOPHER RD,RANDOLPH,MA,2368,2832,125780.0
38094,863086516,WORCESTER HIP HOP CONGRESS INC,13 HITCHCOCK RD,WORCESTER,MA,1603,2988,125780.0
38095,863087444,LIZZIE BORDEN MUSEUM INC,230 2ND ST,FALL RIVER,MA,2721,2006,125780.0
38096,863089793,LADYBUG LOVE,140 WINONA ST,PEABODY,MA,1960,4656,125780.0
38097,863091946,SAVE CHEBACCO TRAILS & WATERSHED INC,PO BOX 2184,S HAMILTON,MA,1982,184,125780.0
38098,863091966,KIOCH PARTNERS OF AMERICA K-PALS INC,26 FARMINGTON DR,SHREWSBURY,MA,1545,4087,125780.0
38099,863092628,JOURNEY INTO EDUCATION & TEACHING INC,1024 MAIN ST,CONCORD,MA,1742,3134,125780.0
38100,863094590,GROWING EDGE OF FAITH INC,80 PUSH CART LN,HANOVER,MA,2339,1195,125780.0
38101,863097326,WATCH CITY ARTS,21 WARREN STREET,WALTHAM,MA,2453,6931,125780.0
38102,863099877,BLK FOUNDATION INC,32 MILL ST,CAMBRIDGE,MA,2138,2300,125780.0
38103,863104817,LIBERTY BAPTIST CHURCH OF CONCORD MASSACHUSETTS,266 LINCOLN ST,WORCESTER,MA,1605,2109,125780.0
38104,863105622,440K PROJECT INC,4 N PLEASANT ST,NATICK,MA,1760,2006,125780.0
38105,863107447,ANGLICAN DIOCESE IN NEW ENGLAND,42 CENTRE ST,DANVERS,MA,1923,1440,125780.0
38106,863110056,NEW ENGLAND MUSEUM OF FIREFIGHTING,84 ADELAIDE AVE,PITTSFIELD,MA,1201,7260,125780.0
38107,863114801,SAMPSON FOREST HOMESTEAD,115 ELM ST,KINGSTON,MA,2364,1925,125780.0
38108,863116607,BOROUGHS ISLAMIC SOCIETY INC,237 SOUTH ST APT 36,SHREWSBURY,MA,1545,5440,125780.0
38109,863116621,WELLESLEY RAIDERS GIRLS LACROSSE BOOSTER CLUB,10 ESSEX RD,WELLESLEY,MA,2481,2714,125780.0
38110,863118782,FRIENDS OF WEYMOUTH SEPAC INC,111 MIDDLE ST,WEYMOUTH,MA,2189,1332,125780.0
38111,863130294,IBD UNIVERSITY INC,66 FREDERICK AVE,MEDFORD,MA,2155,5608,125780.0
38112,863144316,TRANSITIONS THROUGH MOTION INC,168 SHEA AVE,BELCHERTOWN,MA,1007,9329,125780.0
38113,863149813,SAINT GRACE INC,ONE POST OFFICE SQ FL 21,BOSTON,MA,2109,2106,125780.0
38114,863151832,OCA-APAA-NE,935 GREAT PLAIN AVE NUM 135,NEEDHAM,MA,2492,3031,125780.0
38115,863156029,PRIMO BUNNY FOUNDATION,LWC 230 CONGRESS STREET 12FL,BOSTON,MA,2110,0,125780.0
38116,863166549,COHASSET PRIDE PROJECT INC,PO BOX 171,COHASSET,MA,2025,171,125780.0
38117,863174287,DESTINY EMPOWERMENT CENTER INC,999 NORTH MAIN STREET,RANDOLPH,MA,2368,3072,125780.0
38118,863179731,RAPTOR TALES RESCUE INC,CO JESSICA ZORGE 27 GENERAL AVENU,SHREWSBURY,MA,1545,0,125780.0
38119,863180409,GLOBAL ALLIANCE OF TEGARU EVANGELICAL CHRISTIANS,60 TERRACE HALL AVE,BURLINGTON,MA,1803,3509,125780.0
38120,863181833,22MOHAWKS,45 KEY ST,MILLIS,MA,2054,1143,125780.0
38121,863183236,CHICOPEE GALAXY YOUTH ATHLETIC ASSOCIATION,58 FRESNO ST,SPRINGFIELD,MA,1104,3112,125780.0
38122,863184027,GOSPEL REVELATION MINISTRY INC,7 MAPLE LEAF DR,HYDE PARK,MA,2136,1251,125780.0
38123,863190108,SERVICE WITH A SMILE INC,1 KNEELAND ST RM 1513C,BOSTON,MA,2111,1527,125780.0
38124,863194238,PROGRESSIVE RESEARCH GROUP INC,203 HIGHLAND AVE APT 3,SOMERVILLE,MA,2143,1557,125780.0
38125,863214101,BCA BOXING CUBS INC,101 KINGSTON COLLECTION WAY,KINGSTON,MA,2364,3038,125780.0
38126,863217558,KADAKAREER,82 WENDELL AVENUE,PITTSFIELD,MA,1201,7066,125780.0
38127,863221784,EMILY FOUNDATION INC,1 BEACON ST FL 15TH,BOSTON,MA,2108,3107,125780.0
38128,863225331,YOUTH ALIVE INC,8 KIRK ST,LOWELL,MA,1852,1005,125780.0
38129,863225994,NUCLEATE BIO INC,88 GORDON ST APT 401,BRIGHTON,MA,2135,6221,125780.0
38130,863233451,FIGHTING ECONOMIC DISPLACEMENT,582 WASHINGTON ST,DORCHESTR CTR,MA,2124,2041,125780.0
38131,863235680,HENRY EDWARD SSUUNA MINISTRIES INC,34 MIDDLESEX CIRCLE,WALTHAM,MA,2452,6248,125780.0
38132,863235696,BEYOND PATIENT HEALTH EQUITY INC,12 CHESTER AVENUE,WALTHAM,MA,2453,3878,125780.0
38133,863235858,MISS NEW BEDFORD SCHOLARSHIP FOUNDATION INC,1069 WESTGATE ST,NEW BEDFORD,MA,2745,4120,125780.0
38134,863235958,MACINTOSH FAMILY FOUNDATION INC,21 ADAMS ST,SPENCER,MA,1562,2300,125780.0
38135,863236733,NATIONAL BLACK POSTDOCTORAL ASSOCIATION INC,4 W MAIN ST,BOSTON,MA,2126,1996,125780.0
38136,863237397,CREATIVE PUZZLES INC,147 GRANT ST,FALL RIVER,MA,2721,1238,125780.0
38137,863237419,TRURO ENVIRONMENTAL DEFENSE FUND INC,PO BOX 727,TRURO,MA,2666,727,125780.0
38138,863240941,NAP BRIYE INC,8 MARION RD,BEDFORD,MA,1730,2511,125780.0
38139,863243627,CASSIES CAUSE INC,73 ROSEMARY RD,N ATTLEBORO,MA,2760,6412,125780.0
38140,863245489,GAO BROTHER INC,37 GROVE ST,WINCHESTER,MA,1890,3839,125780.0
38141,863249041,MASSACHUSETTS AMBULANCE FOUNDATION INC,1 MOUNTAIN RD,BURLINGTON,MA,1803,4772,125780.0
38142,863250610,TURN IN REACH OUT INC,177 HUNTINGTON AVE STE 1703 # 64902,BOSTON,MA,2115,3153,125780.0
38143,863254253,DN TANKS CHARITABLE FOUNDATION INC,11 TEAL RD,WAKEFIELD,MA,1880,1223,125780.0
38144,863262076,BILLERICA COMMUNITY FARMERS MARKET,PO BOX 209,BILLERICA,MA,1821,209,125780.0
38145,863262267,THURSTON CONSORT,54 WALLACE AVE APT 403,FITCHBURG,MA,1420,3139,125780.0
38146,863271204,IGLESIA DE RESTAURACION Y VIDA NUEVA INC,90 LANG ST,SPRINGFIELD,MA,1104,2138,125780.0
38147,863273237,LUDLOW YOUTH FOOTBALL,365 B SEWALL ST,LUDLOW,MA,1056,0,125780.0
38148,863274015,CENTER ELEMENTARY PTO,837 LONGMEADOW ST,LONGMEADOW,MA,1106,2218,125780.0
38149,863277988,FELLOWSHIP HOPE CHURCH,576 BOSTON POST RD EAST,MARLBOROUGH,MA,1752,3753,125780.0
38150,863285829,BECCA SCHMILL FOUNDATION INC,38 MAPLE ST,NEEDHAM,MA,2492,2342,125780.0
38151,863286837,LATINX BIOETHICS,126 BORDER STREET,BOSTON,MA,2128,2072,125780.0
38152,863288226,EFED UP INC,2 SAGAMORE ST,REVERE,MA,2151,2526,125780.0
